a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,class
65,-1.7429147468002288,0.04900667165754968,0.03916203526847606,-4.0289238309987905,70,0.32615886201612876,27.99452496808812,2.171486527530611,649,B
53,-2.8076800968340354,-0.6799460629311009,0.42022106751667476,2.3286468771754603,117,0.2804972688235753,74.38244438973504,16.29617036645267,705,A
1,0.6576577463992691,0.015211416554823609,0.08328882466576537,3.118462861126189,113,0.04697064312458499,70.1508307018488,25.88535587794699,867,B
32,0.5585295374903861,-0.45074998451620574,0.8333636489840732,-1.9166972343565352,60,0.6920857436623061,51.7829007086429,23.87593454005551,524,B
39,-4.870665019041111,0.7087685769495311,0.9936573047307128,-3.992373014657656,135,0.10523399232353436,99.58999151694934,13.401967778961076,827,B
71,-1.493881077529388,0.15337871835829375,0.9334357699564776,-11.291112744101858,132,0.7949737939130627,4.28159910763477,5.042116545263868,925,C
83,0.7029000125061475,-0.8801550128849571,0.5623759714028204,0.8590504336696339,81,0.8855227997461627,64.61757125342189,16.649985590773603,458,C
88,3.890372168888304,-0.05611128750003003,0.7715119013989663,-7.4723054666245865,122,0.03273317701057188,73.37824277342712,3.062463950405289,490,C
4,-5.475516822457193,-0.9076111973512269,0.14042351311064127,0.46776938314266936,91,0.6119513016486093,64.08797270356412,30.993155920192223,705,A
63,8.092217966419108,0.6182204950231907,0.9562899754969066,-8.356579079871155,113,0.7516527962274209,70.13133411911237,23.077627160009538,636,A
9,-4.008827279177322,0.6170120598537858,0.2567930064848033,2.4380265041864733,77,0.16683668939861462,10.534488108976872,-0.7412234482767133,480,C
25,1.8889534491428817,0.29835275491998936,0.9199925299907074,-11.027939786133802,120,0.8023002216900814,28.180827306229023,23.2625571892276,795,B
29,2.4876149749156173,0.04271974558554992,0.4298062921683803,3.981537593469743,112,0.516256368040716,71.42419104954074,5.125319505589115,652,A
10,0.48804151246894556,0.7659408546743824,0.6030772910547594,9.274592138966138,74,0.8374976669232524,76.8896554478654,10.569321714913851,456,C
13,0.8681618987654165,-0.31394428807338337,0.7265805091927573,6.0506197446578724,138,0.20447273641782293,59.31636700837133,8.461547871056812,375,D
60,-4.906832017161241,-0.2626104033668961,0.7421918438705548,-6.172969130241417,96,0.554743161720553,64.86303942917618,2.175642135468207,308,D
45,-2.667179323270232,-0.8324505367379988,0.8366044155897905,-4.077517704249589,149,0.3994515451683259,72.63237241545204,13.878553841005115,869,B
100,-0.9393206277669862,-0.40006112396078164,0.14675597084792524,9.362431673179865,102,0.22520075865786726,43.19825567094326,16.99838136439178,383,D
83,0.117041432992092,-0.6917800520835844,0.7075481943470678,0.25566935237983834,120,0.8639217682805276,84.00029269520583,6.384609514883374,827,B
4,-1.2613837660308438,0.6318639511508006,0.8909544111669859,4.846538061115558,58,0.2316928686738584,73.69451124845625,11.737360503119316,570,B
22,-2.2789511818064234,-0.1310071189638271,0.7672934974985292,20.240802937571008,88,0.864421316374175,20.43573151568809,8.434145286935744,760,B
94,-1.0801372950228656,0.7762240978178947,0.3973872028735289,-4.166418760429229,87,0.09680537436301184,46.38857822261561,9.491065691333475,542,B
63,-13.772714019000249,-0.08840989958257817,0.0517520388511451,14.777302635216897,95,0.13203617514442711,28.092653067242622,29.998586344966146,216,E
57,1.3422983758666425,-0.6012294162313971,0.8098091681516181,-16.372464368853212,125,0.039024205811909685,52.108453546817344,17.54120010685565,558,B
71,1.462458193379984,-0.6578385049130795,0.49545308061307314,-1.561047895081706,54,0.9004639224456343,11.059045472739003,16.461638365040546,263,E
17,-4.739456076861456,-0.9007427451165482,0.935027998288368,0.32427695592768657,136,0.27994139915638894,64.8093016997835,18.66468937166008,735,A
76,0.2806421035237621,-0.7136171048267062,0.44768139247816563,14.342106647430072,88,0.8057326249406482,44.39714683617511,11.294490279718062,183,F
63,-0.223835609678935,0.3256363683243628,0.2469995327388722,-12.667679050553465,76,0.9857475786080908,58.669960711329146,16.079412798323666,129,F
90,0.2752517951920638,-0.5968163980891621,0.6072510045074979,17.362998758927173,150,0.29846507704676783,2.021915819137493,11.374506063105306,164,F
46,-0.7681821344579378,-0.2040568393882023,0.6064173859229769,-4.2745574924949725,69,0.2130843814811203,8.766575654126385,-4.7949834961842654,261,E
3,0.1537397957216109,0.37837118894195565,0.36852200695188375,12.650767551514543,129,0.20186787162839082,80.56136584771428,25.812128362775688,166,F
98,3.4186710004881107,-0.8573071778829622,0.8010089328651063,-6.754032436205067,118,0.6603712535888324,81.76822368403639,-9.359245408081176,825,B
50,5.340700221403809,-0.4107492878215291,0.15167095546510123,4.772413199888469,81,0.41084604690742565,50.39351536712,9.984757819758482,887,C
9,0.8939378522383236,-0.32610059124389457,0.6606533291554761,-10.070476693621682,139,0.9449877453483775,63.53502526811375,-4.227371490077514,458,C
3,2.174906291103574,0.1180922600512917,0.6050133560076094,-5.198999081440216,63,0.691857259252749,55.945258119549045,1.4562067713694322,112,F
36,2.609553305629396,-0.6044456846001183,0.7663289275690739,2.4975759860330253,55,0.16775644688812763,62.32672765776945,10.755945164063261,829,B
54,9.420545224715067,0.1313290270331564,0.4191070297890541,1.782975154018571,101,0.8577286240888957,60.59927737699421,2.607815237972586,757,B
29,5.778678245575499,-0.2783387835842175,0.1004547772309704,25.38225860485271,138,0.49458064337810936,88.72938879277557,10.435901128567275,164,F
48,-5.1326700941311465,-0.8542522366183978,0.6692986019099862,-26.694116237002603,97,0.2669275658389144,9.923366673076163,3.330277468820788,630,B
43,-5.0571727036963665,-0.9699393403135053,0.1632366346168458,14.06207565930971,121,0.15257139397127872,52.69346379576697,12.197384006653776,159,F
67,2.0381971935270595,0.39476052864363553,0.42372011439710466,-0.6297032997705148,108,0.3064344059930989,62.66826620697775,26.021739133197784,812,B
12,6.961628328092451,0.4709712674873541,0.04515525684079902,10.080134502500066,120,0.6328468863724659,95.78561322250718,-4.13437361727439,481,C
76,-3.2625757158604274,0.5607392052589621,0.21819049689330328,-5.195171773102706,50,0.3199369340315684,68.35847941304436,6.522382886712206,200,E
22,-2.246831565113011,-0.6923691727966508,0.3037076359506774,0.27254181871746475,55,0.8213669690525648,98.36006315673401,9.032390977872897,782,B
99,-6.0155609786339355,0.8425918460803239,0.823184914589979,6.419988135466762,69,0.23099532758219843,4.909810288525254,4.428102583141581,666,B
79,-5.5105796437720524,-0.507047083471702,0.5789924539227059,18.553724078867447,87,0.7079218993979174,12.187702598968656,9.142683377850783,845,C
75,-4.71310931609613,0.9165414197690673,0.6035883909529196,-3.397792650151569,132,0.6454132400185776,24.174685552692225,-7.405844324773785,164,F
87,3.122062946626009,-0.7204776448323604,0.0857891433767961,9.270235737254646,89,0.17271883100533247,18.310113753890686,4.287869639044819,937,C
79,3.9440952876785813,0.7841260884852073,0.36402238932298203,-6.890737862907697,148,0.7170078050397168,24.075761656588522,0.9589796432099913,739,B
24,-0.4386114185843822,-0.6534108656573194,0.8665386890000514,14.72591496389308,124,0.3360629608355016,47.561543737201696,17.590959726230974,671,A
58,-1.0475636976330602,0.2992583873118211,0.46280208177658466,2.1096130687319663,107,0.9521425122770472,65.92748980931559,-1.5481281603592052,818,B
22,-0.6676341670183217,-0.6409129674995178,0.9177043378089884,7.1732907407488025,91,0.914092185865408,25.93474575360379,1.1949032733531197,190,E
62,3.481045735728016,-0.9747472138551263,0.19413729259022838,4.219052153977282,107,0.6446961355152389,28.640122807262383,4.034924906144445,251,E
3,4.356927418991594,0.7307480240946567,0.2713347170466307,-4.08732765412317,82,0.39452794942182257,45.35846515543287,15.0146112602708,775,B
47,-3.262180307128085,0.18106678023793465,0.3579578562691186,-1.0341479498392276,125,0.8070872688468539,90.91572053369876,10.044557822563918,578,B
44,-3.7507811505607886,-0.10980150593546911,0.31899377271892304,-8.209221651711974,130,0.07368118729626716,10.459734621255997,1.0401578825025535,549,B
40,5.220588677554731,0.6610171644669138,0.6158546843313726,-6.103180965347702,73,0.6834607619961276,70.24277732654488,19.080411470919593,521,B
83,-4.553396245878666,-0.2511926113952223,0.15768713118936906,4.449242040162845,134,0.6871959797570482,40.00750464175898,8.49613078815961,736,B
34,-0.9296534949728211,-0.5266074092264772,0.6937983933985351,4.2538483550192705,124,0.022500936833762863,3.4030599155387145,5.352894952316506,126,F
39,1.8217959092993048,0.6027508092110387,0.31911012780493453,13.046713299329035,100,0.9428896983595676,60.34362321330534,11.29805402420838,736,A
25,0.19764561885990048,-0.015282401951963287,0.1274291666605648,-3.975689085299149,144,0.04062575250965861,63.607909314195325,-1.568952597872876,406,C
94,-3.578788974041123,-0.8879509678382711,0.6927911866538885,4.931868022011632,67,0.498350863392254,61.81365924073272,1.0191352813617378,323,D
52,-2.531884519411385,-0.21748453283217817,0.4206393246857938,-5.897348661698932,147,0.9779778305892791,88.37064763962728,18.313852660022846,984,D
36,0.3758599079911433,-0.43686596213344364,0.26305423417102847,-0.9922530097487181,61,0.0016264511419753491,52.28006334510289,29.578827335607098,326,D
47,2.3810562538888593,0.419752995208744,0.050453437023376235,2.034018265573512,87,0.6548680720966038,46.79921668019612,9.869605015291953,854,B
32,0.5526399306143791,0.061630297228205455,0.18791741535416706,-5.149253751048764,127,0.5671044908456241,59.22527459940334,1.2999393115607543,547,B
61,2.005881805066921,0.9874974465994237,0.8845891775255594,-5.423257889232308,98,0.20862689463963513,6.585400205384976,14.550408273456458,499,C
63,-4.19271183231284,0.5974699706492055,0.5326884761201326,7.148443288656333,122,0.3841627188146779,36.434535859587996,7.878732079132737,804,B
8,-2.3591991062387447,0.08230071820495555,0.9189078220600793,2.534278705267078,110,0.018307825485302076,36.45453425986624,13.222198383466335,275,E
7,-2.586605573737697,-0.13231004602658802,0.0690894772962587,2.608615301397836,150,0.9418360013677898,28.88469231345197,-4.904308432905392,199,E
7,2.8320240225155104,-0.7429380216288466,0.8142183770420349,-25.01890211157265,75,0.6202385496632405,33.632642789308825,14.9607450938265,838,B
6,2.736051741411333,0.6336277777504125,0.9865857989141723,-10.972407273581073,82,0.5258291421305944,61.964878323130904,10.974241005852363,399,C
90,6.909559600886553,0.06800572561979301,0.6707561200847884,-7.1110412731639485,63,0.7066467227469966,48.40742173264983,10.916699863730845,872,C
82,-7.213312317706282,-0.0018950466896905382,0.042984116867068156,-8.632440596158213,112,0.649715539473768,59.23986648148001,16.964383451478664,382,D
93,3.1627934702638947,-0.8969974072342117,0.5186150249695078,-10.427891723627802,75,0.7361738393737131,42.922197630690654,16.690729934039446,839,C
57,2.738131737833044,0.6403190037723367,0.2133596282578588,0.567896265000912,147,0.6076494444308399,80.0319388074594,25.017675909450045,273,E
100,-3.462725512688085,0.5397074096416397,0.6980778867036148,3.919194554541745,123,0.8802371613510795,56.7035289924587,9.305529929805559,816,B
39,-4.7406859251031905,-0.4809622092625916,0.39353851984582333,2.233913784493011,134,0.3970646739857058,69.26811001752318,-2.0019133478706337,135,F
82,0.6636193524747951,0.7870069583654282,0.4760173246379322,6.565304495666145,104,0.9029811279136932,50.32638836504254,0.7662783110730675,188,E
44,1.1174131919699029,-0.2989897892339122,0.7962399971166496,17.565012400785857,82,0.44330693990400694,64.29881791998945,-7.9801851131507675,223,E
48,2.54743930599369,0.7837364308699712,0.45090200418620985,16.064744154139074,92,0.7895586345513185,72.91808803069814,-3.0418381798780523,934,C
44,-11.109765666410297,-0.9358554667563048,0.5980150864559349,5.627587290877039,64,0.4554441704426957,53.79962954367017,16.32000836023426,532,B
23,7.293518883772553,0.9726117074648428,0.9907730564331891,-10.821603736207981,106,0.6990417029885615,81.64360863428841,16.931218062341742,858,B
80,-4.236956101584316,0.09156147892944078,0.9828007294441147,-1.2751622960226419,148,0.037521498456376756,20.98993309169404,2.648757924566408,706,A
8,5.469759060638093,0.36404101373059095,0.3259056178116123,13.45279992509735,74,0.4518308673025285,52.470689368044226,5.44405771407966,112,F
70,3.4023935171178254,-0.9652410323416254,0.8012057459382075,7.536417843185395,61,0.2789996141411136,41.59958026720838,-1.0898319658191156,210,E
70,4.464701399566839,-0.6952093161206785,0.8312917500344809,7.335602330450685,93,0.2986829768119874,14.323691074938628,5.750351545047435,372,D
76,2.858980452238029,-0.4722212006652555,0.5901423950583657,-7.9308792844758855,68,0.7900959422650103,67.8928141355672,38.20573189469237,998,D
69,0.21662347782134436,-0.03992752977629088,0.5382703057196437,11.539060523795566,88,0.1923223339569976,22.148716232638364,10.97141739196785,805,B
50,4.780045779832518,-0.6603430784118338,0.34652045014695,5.4851168402687325,70,0.3803424964229417,54.77802084960642,8.261634375144249,991,D
37,2.724689945363202,-0.0766252586057774,0.5564634309562496,-12.047221273919016,76,0.3219471930340032,93.4539546445703,-5.776711291885608,192,E
33,3.030842280517732,-0.2683555714870971,0.9752539799590902,16.010402056081688,101,0.20852518642260864,72.13637058643975,5.129175294994919,180,F
53,-14.339329200826239,-0.19502352869250816,0.6273027623742365,-12.733210701748625,145,0.5989261696440913,21.291939200727246,26.057528333416858,862,C
35,-5.08197339477519,0.5851726272854856,0.7849222769643192,11.479247466874606,66,0.6918021840571561,90.06957615275373,8.00308498770787,908,C
79,-1.436634336004933,0.8892864276999779,0.1612150972642471,18.516763215558257,131,0.9140926911958577,30.369353937835147,19.98573328177654,428,C
28,6.0506097452327845,-0.7868174883915771,0.07134238182316366,7.663728935758574,98,0.589377593715039,67.60956163960603,-6.473853373964186,158,F
27,-3.998119459421719,-0.588411227250548,0.35251999043406623,-2.211996444197458,57,0.6433432571223175,52.74797520127931,-2.090243064160866,851,B
93,1.3249409729310595,0.3822989765163951,0.3633048056684919,9.492064781512074,65,0.029919480787163666,13.37543667658594,10.336200550997363,564,B
60,0.46023976604241673,-0.8962255763810476,0.6704489215418742,0.6613566924105723,117,0.8860340583573296,47.01078180076547,-1.4308413208675361,132,F
59,-6.311367853293121,-0.7499790524000216,0.40190568550556094,-19.135278097664752,106,0.07255366731577129,84.5507991961774,-6.414886019674157,758,B
33,-0.13464376218575091,0.21791888700125384,0.2452014439329232,1.970729109138,125,0.44810455019411166,17.557187946310496,11.316420688860607,635,A
22,-9.24696043600277,0.7717578440196953,0.7258874358080875,-7.733571359043767,122,0.8725343814494164,60.39537782552769,14.064389509900995,608,A
99,3.4303435260300272,0.3498745469468003,0.3803572497536717,10.974242044170328,82,0.06109642462388065,28.538453684697572,10.817080916169807,664,B
31,3.2292545707323956,-0.7129031265661345,0.5877993378193104,6.385241416259823,102,0.028237467008776607,89.5453689606211,17.354465327494157,947,C
28,-0.5745083907169181,0.0718073850612948,0.2330300820446205,10.303426727880224,53,0.2868665300308514,3.2795700424872676,-8.721556065301158,834,B
61,-8.208865239872887,-0.8088472956974522,0.5930772784587669,5.7185591834930225,52,0.8836061430109811,66.60013062506724,-12.299110403948582,340,D
76,-2.9368875566538324,-0.11688637297840843,0.31104793005017917,-10.095548770304616,149,0.6669762677856573,94.33085213473109,6.412607844530688,948,C
90,-3.305390233283207,-0.520085349969847,0.02276572177337921,-8.400532129008708,69,0.5555419039465057,45.47935021805191,-0.0960914794128147,743,B
86,1.518815188232605,-0.5883361172466004,0.8825018538320548,2.2370587372995194,88,0.8571060561900229,68.08163053917666,20.480629842352414,721,B
86,-0.8784838915814884,0.6213723762050265,0.025992922234645888,-0.7923908776186495,82,0.8225240273709389,76.43284582572919,-2.5845484767201015,702,B
3,-1.7695716488086817,0.9421389744346889,0.15699769384412088,8.585031538327787,100,0.6421360726430526,21.25112823346697,18.0676835100574,756,B
94,3.477855793258742,-0.2543630417424707,0.991988905032774,12.520215678797967,52,0.683714267850589,29.472621287693517,-9.963933094133218,321,D
18,1.1211528246885503,-0.4285519382996994,0.25265489314506007,6.121467360761944,95,0.7394476367117255,70.9226148918955,7.053352395342219,526,B
87,-4.784113542425974,0.4573344138166504,0.5900618405888962,13.01532464459148,112,0.3628502025943914,4.097550205077079,4.13398171972657,677,B
80,-1.3765993183658245,0.7133093017120606,0.282637571494909,3.6049625724807997,57,0.3053231869417178,63.87888085696208,7.9203224037581705,615,B
69,-5.336325810185745,0.7461136299449054,0.6091992906405274,23.45336719763731,101,0.6466381053109377,85.1011309626382,21.93253064064701,789,B
5,0.31212523375082546,0.4032152741491939,0.19115883060863792,-1.7546288160174708,103,0.1812502084790294,32.99863612742084,15.051907764194661,261,E
47,-3.3617544372489623,0.5918668146384654,0.6834658613475404,7.730558733606094,79,0.5308861933852759,88.64194692519034,22.52082644289092,754,B
21,1.9958708151927667,0.09456860834477121,0.8220355878561341,10.780019208551087,133,0.4222873222815806,89.60894741851868,14.000178523042976,365,D
31,-4.550786905312966,0.6503656263112285,0.16783352970012122,4.361077837771154,70,0.2325256695370823,3.0067176634225583,4.866208651678709,293,D
8,-0.7498130400925348,0.8868150595268629,0.7045879031265596,-0.6030953674480379,129,0.7414609138620535,75.21931438280352,14.92322125657942,481,B
16,-1.1640173490209833,0.7849700711698817,0.09530516383710197,-2.068752823710948,131,0.36726996714582527,12.35496644130925,22.621935155798937,804,B
69,-0.00893325577022551,-0.3977440239306729,0.29955498355190147,12.182395640698054,137,0.2446319894177268,10.875226586997867,6.887335963438935,991,D
57,-2.071595068311435,-0.7310152957111753,0.2717757072631928,-1.0809993411371166,50,0.25538000465192856,75.20042060942218,18.337218123263995,447,C
76,3.6954641103367627,-0.03618268465151897,0.79373228867995,-16.07602689577656,92,0.3347126817180307,18.686228008934595,-2.729367861303551,117,F
50,1.5467650684329854,-0.8073598615065896,0.07652426682000346,-10.15467111364961,117,0.13210781480588007,4.935223190346401,24.22320547329368,776,B
9,5.9019558953572,0.7830815922408432,0.7763369686136957,-7.489387001319317,121,0.5098148297838002,92.3271616797736,-2.76102558582034,645,A
79,-1.4716327281141017,0.9820664682528066,0.7887498980292839,-6.877817422781439,131,0.32882376985649897,37.61959349383,8.802682181289217,388,D
9,-1.001230042000418,0.848153719090528,0.37491438461454973,1.1157047244478748,125,0.6161933632770427,37.448826889845336,2.8564868218220187,194,E
49,-1.2484010824941192,-0.9962088027676195,0.677525938111307,3.541222875137814,124,0.4116960952199644,28.963108460455445,5.211576222649628,223,E
21,4.310163613260351,0.11895575933649072,0.43228042685535883,-10.340283643194724,69,0.04415474327191937,26.843631602675714,35.11063198863226,701,B
80,5.2151278440412785,0.481708609867338,0.3835465475988197,-2.8350202347081734,110,0.900782021192642,42.8589879451417,-2.409057971484028,205,E
63,0.7841233185703913,0.3521956153034571,0.957730427633528,9.06314607975381,123,0.05939166695151088,9.636860041735138,5.813634635969425,189,E
18,-10.275289815612778,0.4587320821961407,0.590082427283416,3.5693468745311536,126,0.8949115205697349,20.965405292776182,10.897734748047572,662,A
44,-4.965285580197757,-0.6501902621702478,0.8945435855041194,-15.10076089354747,66,0.9239573119455929,33.5199595750226,16.977610034511113,960,D
76,-3.487000255259388,0.7285804317870919,0.12944390870523537,5.178869539562964,89,0.06203728337281855,26.177363785386955,1.7567390455328784,563,B
39,-0.4880798430089082,-0.7036933080612424,0.14999810504177735,-2.9198014942693282,59,0.6262468901980919,34.52101525436882,-0.683424285882797,451,C
81,-1.877293837368488,-0.7816211476190056,0.5477839528892636,-0.9812559606560085,101,0.3594386207051463,29.485840861803222,10.351226842382811,552,B
98,-8.090801842808597,0.07518290277416773,0.6049923179761998,-4.8468939580504165,144,0.04494413156579169,61.043508925886535,8.127976191386784,969,D
12,2.847547118193479,-0.7747635386829959,0.7598823655006163,-1.5363389195364268,106,0.8547752559515064,50.82917595051287,-7.277536514120591,310,D
35,2.2985290119207056,0.3197298329568339,0.7011673757204926,2.6092067536906063,124,0.08056226383385423,13.448694740031643,12.982118891694464,952,C
25,-0.19992317163184367,-0.5551068896776234,0.6433723855345742,-10.75735161287852,99,0.05930056930000638,50.17485047133465,-3.0695750949413476,233,E
91,1.800603143501365,0.6782107242679456,0.7355049745058783,4.672065383913891,84,0.17551956679633607,38.02082650075068,15.65528041259076,994,D
67,-0.46398800639043175,-0.5126801377238335,0.6332290626438337,16.109567136831842,121,0.8870762722701017,45.312360298437376,2.1792713972611875,490,C
71,-0.5657067122134193,-0.13118019632563938,0.24319723999053966,-12.484544630136384,102,0.23474078162212875,10.619483732275059,6.667643140970457,568,B
4,-2.3644289376212084,-0.3745741945917065,0.8700282927725718,7.813838088690659,140,0.09992869462279252,40.24827908131529,8.51840588829608,440,C
38,-1.4764962548372311,-0.7516176188168886,0.01577194306285601,6.641194440852203,78,0.7430748654262008,4.100326471771438,2.9991957042633546,992,D
92,7.795880773790676,0.6279267743209549,0.622786573759599,11.855036512098831,126,0.397417642186919,81.25073075604175,13.564801259168012,163,F
62,-2.2799056281535064,0.07117672372022144,0.7153309801192499,3.534763996595178,123,0.613776331026081,86.07217104942258,14.166360693010082,737,A
51,-1.1251916732369518,-0.9121298037686534,0.5834647937437152,14.254360905628943,137,0.39367670671493393,56.12843609189087,8.644678596730351,732,A
94,1.1658013939076781,-0.9464202456601809,0.5882423677575429,-12.144174627258511,87,0.1861473636542148,4.963540988350273,14.399816226651271,648,B
58,-1.575697141350179,0.3153588684531574,0.2947803112662257,11.463356389430745,111,0.03775933446001867,99.30933638982087,12.225781646533331,375,D
4,0.03327186399913665,0.8501807430668398,0.5845378676199031,-12.307600619139022,60,0.07332778350398905,12.464288380497885,9.306716569148087,997,D
49,0.4154163587807645,0.7732056588372229,0.4415626367064326,-1.3148051082736658,86,0.807901340026063,70.68254389540053,11.873605009084681,509,B
54,-6.926223840798673,0.4488692630176434,0.5380609363931008,8.166141630754563,57,0.4541521283287542,43.07851481964165,24.696711394142667,757,B
84,-1.2213287818193614,-0.39913361396323244,0.8536822821904138,-21.99190407530746,138,0.2040901046724508,9.951989635976155,11.745135885565018,495,C
60,-0.9899198194876627,-0.9542802074885763,0.8250980698788764,-2.162945372378005,117,0.4399009604910753,44.93048618680567,-1.759163511294668,467,C
71,2.4367112197904395,-0.6230988314185253,0.1403158463904448,-11.871228051754613,99,0.01885235594477186,98.81437429016904,18.111882371086505,691,A
13,-1.7341182032894218,0.9899346166371472,0.5810989688367459,-6.224588428091575,84,0.31845556329642777,65.92005194028017,33.65839152500786,320,D
79,-0.14822890820362242,-0.40417840744302214,0.16482859729985677,9.547026838771043,56,0.3622349312780704,42.10119807886346,19.09460558692183,271,E
72,-0.07115902430737911,0.9008372220947911,0.9430402655831901,-0.3158114010664377,147,0.1473039209578324,35.7189606696377,11.760667123276466,771,B
37,7.4599142345180764,-0.7258527091014828,0.5961812273176812,9.281137803288592,53,0.9492697281403029,21.648370430363876,8.747184584930256,508,C
68,-0.34337979882937214,-0.6091082364801672,0.8180581539881919,-3.53928152898642,61,0.2304175052661136,56.51784179459433,-11.59209340243683,205,E
38,3.7962051699101056,0.8431111520252443,0.5583087150338889,6.159485017598557,150,0.27537432183254895,43.95163893494637,17.461861138725613,715,A
39,-3.831722683261411,0.7265289938511332,0.369967221224235,7.037468864046907,138,0.8790909998300408,95.50537639128821,16.411498765332297,454,C
64,4.522947449284889,0.44440373703260594,0.7340007451263403,-0.26469414558923554,66,0.8038412168228993,15.721925559393613,22.797207725032827,291,E
72,2.8295684310953746,0.951353161265666,0.8942828299571416,-10.86701324403983,51,0.924203317359959,4.088060810312528,16.257879006430926,943,C
39,-2.1269538860063517,0.36527327225300166,0.5846577478335359,-13.381939845387013,120,0.714109685445014,55.751017334062475,22.59159239250932,188,E
27,0.8988263710909303,-0.8857572784852028,0.8183951093603227,4.79448713073347,106,0.1794611260772504,56.20499845727153,6.86753305081125,758,A
32,2.8447659720938434,0.8433573080257593,0.5993841592570477,-18.44043312675632,114,0.7872701322860459,91.04184532389407,14.325999820704991,981,D
39,2.5009413404402654,0.08542626093576722,0.5245665883331426,-1.4263486028182264,69,0.8457719473769323,17.0203814547049,9.250227845981598,272,E
32,-7.423273642405923,-0.5806894353060172,0.031872886485916574,14.41392591449238,106,0.27435358980038627,95.67069067436819,4.313091685221696,525,B
80,-2.1456521669718502,-0.6502431741450818,0.0990545564019536,-10.453248139350176,138,0.525453675205079,6.497139277400483,11.448658325920768,970,D
70,1.9680239158241144,-0.3006954421254564,0.7939115546774221,3.4056884097743763,60,0.7260767699792402,7.305346309710649,1.6726136859882175,788,B
52,3.209297020735783,-0.24525202205807095,0.7322213792249256,-0.3914797963582093,105,0.635008243323347,53.63234584799496,16.428167730620693,285,D
12,-4.76392478240382,-0.2595968757279574,0.8561368209182563,-1.5878453189626094,121,0.5654574053372556,90.12766140618609,35.83879481324729,774,B
53,2.641048646617025,0.996001926166135,0.806547194023213,0.015425162981639096,67,0.62431623215589,93.94250723458893,9.535830168214456,841,B
27,-4.690250661991395,0.9281633068425708,0.6618439148951816,5.176368495874109,101,0.46881037530548,31.394618050666637,18.589743965433396,966,C
89,6.872504209134704,-0.2335402745456996,0.27920577917046907,13.754580992010903,127,0.2701198085172972,13.725854782432243,3.453907450371819,571,B
47,6.578647459547571,0.9012947475447872,0.25465506716353037,-9.01428843882421,106,0.294118860607701,25.42626232629853,9.952012710972198,445,C
96,9.325742178030852,0.8484382966060271,0.02307819223228591,-0.685753726349051,128,0.5859926412249932,7.636291618341105,13.612938492930038,143,F
91,8.330674789180337,0.20886242966633795,0.49116008396173827,-1.1508743290641075,64,0.7887333537781679,59.763673333919726,30.53770068910064,894,C
16,-4.925689032003236,-0.34617073199110115,0.29194103828674545,-8.729002090990807,138,0.7616159547026918,58.56417270066499,14.28296175374802,634,A
82,1.3381148583264397,-0.8827704048450293,0.24618349117299476,-3.7995505560238954,109,0.9090243952644157,30.389918266000834,7.615734392073098,552,B
74,9.214849566843661,0.11041530072841965,0.3520390054752567,11.141196199567268,148,0.3168507555023258,26.393848221301475,6.844663591142832,134,F
61,-1.9716094534949111,-0.09196238334017881,0.5126020889319887,-9.542888563625572,96,0.5956121789038632,19.28287365177654,-3.9379848651705185,606,B
53,0.4681969097166376,-0.28168008140060574,0.8458951933784541,-10.438280231417293,66,0.030145770693963625,72.35680676487458,2.1230729552570544,617,B
1,1.7911919483666492,-0.1869618055853639,0.3298616386576275,-18.18664754376192,142,0.7874326118419387,98.85629771576095,6.138622415078173,962,C
38,7.1671404538131585,-0.7951750076468111,0.5671363786170915,-2.793710996843862,65,0.4923990479254948,67.89924226029618,11.151867514047936,134,F
46,1.051305265706788,-0.7019128746889494,0.7996296010663163,-7.2709118537120645,102,0.4780807722647551,57.70616854903394,1.9487664378581186,987,D
21,0.9721392988045338,0.5456788265664871,0.7519531152575418,-3.42802611042689,85,0.2369978236598287,11.53260396066873,12.437316487470799,651,A
71,-8.309687942627454,-0.07804974085444139,0.2461980664304011,-2.7752421407809855,84,0.10687669134029965,91.3256517656595,10.411878790970757,844,B
23,1.5457832506172229,0.09024620931681127,0.9298574251476749,15.366163328328238,137,0.42166454741257586,11.058009009624934,10.862403789615989,538,B
57,1.1159842773951347,0.6988786153829369,0.19039669797564174,-8.352728680355941,96,0.1625705208346908,82.19914315105076,17.122709202909707,551,B
32,-6.194369821320418,0.7431208400344829,0.048951914896661175,9.946920732146571,119,0.9556531837258585,32.67260969190515,-14.23460841196328,525,B
65,-1.697468680034015,-0.5567148193028773,0.47463541144011734,-4.028100846323329,123,0.6895834248699775,97.80961692277506,2.6669201921286723,967,C
66,-1.7922099252586527,-0.8158561273099902,0.26954428877606684,12.012596937180842,77,0.35726245370347964,18.97273246186737,8.022301012560868,434,C
24,6.339920432938847,-0.9455100409256538,0.4436660234918167,8.072016687164286,61,0.6027322771149588,78.71054871287214,7.634302392902885,578,B
8,-0.9577682921728425,-0.6061159212585143,0.416972972237755,-2.614247532125549,58,0.40607763022717014,4.616935992381146,8.195644282777709,923,C
91,1.9522366554254762,0.6578102149208149,0.6938964426019131,7.5147622059993076,66,0.8779978954617466,82.48737261623256,-0.6315591955820192,193,E
52,0.704660532706871,-0.6443744479395543,0.32431741018142435,-5.335951859261353,59,0.4174562555419389,38.953797116587374,4.261221566751137,313,D
